stan_idx,nba_api_id,name,mpg_at_27_mean,mpg_at_27_sd
323,1628436,Luke Kornet,16.5094000625,1.1441401940895382
324,1628449,Chris Boucher,17.1364458125,1.0652814197877314
325,1628455,Mike James,17.802550375,1.2034599605875385
326,1628464,Daniel Theis,17.134339875000002,1.076945821819735
327,1628467,Maxi Kleber,17.1151934375,1.0415251052426358
328,1628470,Torrey Craig,17.136709,1.0598836271055894
329,1628476,Derrick Walton Jr.,17.8039286875,1.195414697530015
330,1628539,Mychal Mulder,17.8181168125,1.1547023273547992
331,1628778,Paul Watson,17.803167875,1.1484284604321178
332,1628960,Grayson Allen,17.841783250000002,1.1802067494540682
333,1628962,Udoka Azubuike,16.517802500000002,1.1781340534532774
334,1628963,Marvin Bagley III,17.186107375,1.0868487840636385
335,1628964,Mo Bamba,16.5518235625,1.1410128986019652
336,1628966,Keita Bates-Diop,17.090918000000002,1.0284761920863799
337,1628969,Mikal Bridges,17.915533437500002,1.1685558116113597
338,1628970,Miles Bridges,17.19110575,1.0631998805690008
339,1628971,Bruce Brown,17.8450038125,1.2058741408379712
340,1628972,Troy Brown Jr.,17.8164963125,1.1687994133159259
341,1628973,Jalen Brunson,17.87255325,1.1469346854123548
342,1628975,Jevon Carter,17.773916375,1.1620986850820199
343,1628976,Wendell Carter Jr.,16.603939125,1.154140917644693
344,1628977,Hamidou Diallo,17.814764937499998,1.1351818592473943
345,1628978,Donte DiVincenzo,17.900940375,1.1278609265363169
346,1628980,Jacob Evans,17.8529003125,1.14396471607242
347,1628981,Bruno Fernando,17.0646325625,1.0459177091176597
348,1628983,Shai Gilgeous-Alexander,17.9037096875,1.1616078313483869
349,1628984,Devonte' Graham,17.8361938125,1.1352057743336512
350,1628988,Aaron Holiday,17.7957246875,1.1357699234315801
351,1628989,Kevin Huerter,17.830624750000002,1.1673315161084008
352,1628990,Chandler Hutchison,17.1315119375,1.054553664383063
353,1628991,Jaren Jackson Jr.,17.1897098125,1.0485379706453004
354,1628995,Kevin Knox II,17.028047625,1.1198275835231777
355,1628997,Caleb Martin,17.1043109375,1.105948906414361
356,1628998,Cody Martin,17.1121511875,1.0717855907193332
357,1629001,De'Anthony Melton,17.8476001875,1.1741096122727277
358,1629002,Chimezie Metu,17.029524375,1.1193213548589875
359,1629003,Shake Milton,17.83629725,1.0992090174268212
360,1629004,Svi Mykhailiuk,17.772379687500003,1.1535210963691356
361,1629006,Josh Okogie,17.795713812499997,1.1179252475749284
362,1629008,Michael Porter Jr.,17.17112875,1.0349788231823576
363,1629010,Jerome Robinson,17.847251625,1.1349287316434715
364,1629011,Mitchell Robinson,16.5950428125,1.1060558382596875
365,1629012,Collin Sexton,17.8704665625,1.1947329358744505
366,1629013,Landry Shamet,17.8737375625,1.147432257077867
367,1629014,Anfernee Simons,17.8620638125,1.172313720611601
368,1629016,Omari Spellman,17.1209560625,1.1036093318066615
369,1629018,Gary Trent Jr.,17.876084187500002,1.1254514562193318
370,1629019,Allonzo Trier,17.840526437500003,1.157243929248414
371,1629020,Jarred Vanderbilt,17.1696178125,1.071878200899694
372,1629021,Moritz Wagner,17.1183605,1.079634250742931
373,1629022,Lonnie Walker IV,17.821021249999998,1.1562275644032785
374,1629023,P.J. Washington,17.1653280625,1.0580448003954022
375,1629026,Kenrich Williams,17.8056738125,1.203327553254086
376,1629027,Trae Young,17.8983916875,1.2064356940590129
377,1629028,Deandre Ayton,16.619992375000002,1.151731583982075
378,1629029,Luka Dončić,17.2242216875,1.0428786764940121
379,1629033,Theo Pinson,17.7749325,1.1841040115552561
380,1629035,Carsen Edwards,17.792513125,1.1634638067760144
381,1629048,Goga Bitadze,16.467800187500004,1.1075063377329788
382,1629052,Oshae Brissett,17.0881030625,1.1093106832947526
383,1629056,Terence Davis,17.717418625,1.1754554812350866
384,1629057,Robert Williams III,16.5956366875,1.1401765580921128
385,1629058,Dzanan Musa,17.8520685,1.1583570329653332
386,1629059,Elie Okobo,17.1459255625,1.0618286705386177
387,1629060,Rui Hachimura,17.158986374999998,1.0492730291441592
388,1629065,Ky Bowman,17.870695375,1.1419279763972023
389,1629066,Rodions Kurucs,17.118029,1.0520100737262452
390,1629067,Isaac Bonga,17.8177674375,1.1355664522148996
391,1629076,Tyler Cook,17.0827460625,1.0530338023821915
392,1629103,Kelan Martin,17.0642266875,1.0821442423928647
393,1629109,Gary Clark,17.06241725,1.0616122308674847
394,1629111,Jock Landale,16.5595171875,1.1209984222940903
395,1629117,Wenyen Gabriel,17.014633875,1.0700381534564478
396,1629126,Deonte Burton,17.8023739375,1.2014945318860157
397,1629130,Duncan Robinson,17.077446249999998,1.151961846318461
398,1629134,Kendrick Nunn,17.8450725625,1.1704807127804087
399,1629139,Yuta Watanabe,17.7517705,1.2070235899433572
400,1629162,Jordan McLaughlin,17.799874125000002,1.137929902286597
401,1629164,Brandon Goodwin,17.798188500000002,1.1152934430981607
402,1629185,Chris Chiozza,17.7839429375,1.1255347116260437
403,1629216,Gabe Vincent,17.855168,1.1258780213631048
404,1629234,Drew Eubanks,17.095029125,1.0527096482241598
405,1629308,Juan Toscano-Anderson,17.0637841875,1.0695387986738558
406,1629312,Haywood Highsmith,17.1295829375,1.049705083054341
407,1629598,Chris Clemons,17.809878625,1.1862836147631854
408,1629599,Amir Coffey,17.7819004375,1.1548537212266576
409,1629604,CJ Elleby,17.1314085,1.0468953456424144
410,1629610,DaQuan Jeffries,17.844509375,1.1578113389925018
411,1629611,Terance Mann,17.835379375000002,1.1499772078011412
412,1629614,Andrew Nembhard,17.896222875,1.1285726440128852
413,1629617,Reggie Perry,17.1296233125,1.0411855244685153
414,1629620,Justin Robinson,17.823837812500003,1.1292915271649147
415,1629622,Max Strus,17.8132253125,1.163805383334356
416,1629626,Bol Bol,16.601917125,1.1269517891115548
417,1629627,Zion Williamson,17.183333,1.060549355469136
418,1629628,RJ Barrett,17.2374794375,1.039956720275384
419,1629629,Cam Reddish,17.1579726875,1.0681269571299927
420,1629630,Ja Morant,17.8945861875,1.1441811338859178
421,1629631,De'Andre Hunter,17.21004225,1.0716401743075599
422,1629632,Coby White,17.8532379375,1.149306348381273
423,1629633,Jarrett Culver,17.768870375000002,1.1582186239101664
424,1629634,Brandon Clarke,17.1008515625,1.060317901308404
425,1629635,Sekou Doumbouya,17.1163291875,1.071095828353766
426,1629636,Darius Garland,17.9171086875,1.125723285667165
427,1629637,Jaxson Hayes,16.478572375,1.1479638681375643
428,1629638,Nickeil Alexander-Walker,17.803613375,1.133004924844155
429,1629639,Tyler Herro,17.938195875,1.1327888176676995
430,1629640,Keldon Johnson,17.20527925,1.047514219632334
431,1629641,Romeo Langford,17.8174801875,1.1766331014386833
432,1629642,Nassir Little,17.1136489375,1.052418081954064
433,1629643,Chuma Okeke,17.144027,1.053647593675656
434,1629644,KZ Okpala,17.0067244375,1.1040969868388186
435,1629645,Kevin Porter Jr.,17.886143375,1.1944911840585553
436,1629646,Charles Bassey,16.6016066875,1.1745918818834598
437,1629647,Darius Bazley,17.1308725,1.0498971467095004
438,1629649,Ignas Brazdeikis,17.107821375,1.043019852294581
439,1629650,Moses Brown,16.4969085,1.1199174776028142
440,1629651,Nic Claxton,16.5844543125,1.1142854779998717
441,1629652,Luguentz Dort,17.8832745,1.167343593286591
442,1629655,Daniel Gafford,17.105743375,1.0565124426177428
443,1629656,Quentin Grimes,17.8677361875,1.151304403039967
444,1629657,Kyle Guy,17.829668187499998,1.1263141275391224
445,1629658,Jaylen Hoard,17.1756531875,1.0674629869004075
446,1629659,Talen Horton-Tucker,17.9046178125,1.1571051974654096
447,1629660,Ty Jerome,17.813258,1.1347864601868936
448,1629661,Cameron Johnson,17.19970675,1.0676860007532352
449,1629662,Mfiondu Kabengele,16.5383844375,1.147997267348254
450,1629667,Jalen McDaniels,17.102416625,1.0749782853439922
451,1629669,Jaylen Nowell,17.793931125,1.1741313583374027
452,1629670,Jordan Nwora,17.125604187500002,1.0506304011586163
453,1629671,Miye Oni,17.816342312499998,1.1550729167203697
454,1629672,Eric Paschall,17.1034528125,1.0601201548490105
455,1629673,Jordan Poole,17.8762175,1.123702231028643
456,1629675,Naz Reid,16.539763125,1.1457656403810224
457,1629676,Isaiah Roby,17.0764595625,1.0668192439717978
458,1629677,Luka Samanic,17.153133750000002,1.0588255582712562
459,1629678,Admiral Schofield,17.0576355625,1.0626990324130152
460,1629680,Matisse Thybulle,17.78646925,1.1889078807531461
461,1629681,Killian Tillie,17.1652046875,1.0477203988883568
462,1629682,Tremont Waters,17.817426875000002,1.173691781730934
463,1629684,Grant Williams,17.1244909375,1.0794255406750486
464,1629685,Dylan Windler,17.7690439375,1.150667184256919
465,1629713,Justin James,17.809938000000002,1.123533009536658
466,1629717,Armoni Brooks,17.7855689375,1.2198946475992798
467,1629723,John Konchar,17.801192875,1.151563530362843
468,1629726,Garrison Mathews,17.729226625000003,1.2097116182188254
469,1629731,Dean Wade,17.1201844375,1.0588464165196756
470,1629735,Chris Silva,17.117130874999997,1.0547885821264062
471,1629740,Nicolo Melli,17.097954375,1.0521471768986785
472,1629741,Marko Guduric,17.775590937500002,1.2291220323361391
473,1629744,Matt Thomas,17.759215625000003,1.1776512992683188
474,1629750,Javonte Green,17.745008875,1.1681471336677731
475,1629833,Keljin Blevins,17.83003275,1.136096401687567
476,1630162,Anthony Edwards,17.9097565625,1.1820721260331086
477,1630163,LaMelo Ball,17.9276253125,1.1318045480572285
478,1630164,James Wiseman,16.6321339375,1.1436127170690242
479,1630165,Killian Hayes,17.928501499999996,1.1457197740548297
480,1630166,Deni Avdija,17.12512025,1.078537115322156
481,1630167,Obi Toppin,17.1434815,1.0741247851426527
482,1630168,Onyeka Okongwu,17.0937099375,1.0633364796631855
483,1630169,Tyrese Haliburton,17.9013019375,1.1566956694135222
484,1630170,Devin Vassell,17.847533875,1.2040235748740489
485,1630171,Isaac Okoro,17.1810363125,1.0800091468363369
486,1630172,Patrick Williams,17.174656875,1.057860622968704
487,1630173,Precious Achiuwa,17.1498050625,1.0635623422868172
488,1630174,Aaron Nesmith,17.8046344375,1.176280689820805
489,1630175,Cole Anthony,17.8414360625,1.206438868283738
490,1630177,Theo Maledon,17.842884374999997,1.1339477008744094
491,1630178,Tyrese Maxey,17.866573437499998,1.180799321381785
492,1630180,Saddiq Bey,17.8858383125,1.1655828466376392
493,1630181,R.J. Hampton,17.8104309375,1.197783769592459
494,1630182,Josh Green,17.7717073125,1.198033803358769
495,1630183,Jaden McDaniels,17.184403749999998,1.0852574989770571
496,1630184,Kira Lewis Jr.,17.794226374999997,1.144203003608564
497,1630185,Nico Mannion,17.7912445625,1.1905245713005816
498,1630188,Jalen Smith,17.162546250000002,1.0673679474405429
499,1630190,Elijah Hughes,17.7961469375,1.2067290938019688
500,1630191,Isaiah Stewart,17.158997,1.0818982670535617
501,1630192,Zeke Nnaji,17.059528,1.0598441991531113
502,1630193,Immanuel Quickley,17.864714937499997,1.115703371575806
503,1630194,Paul Reed,17.004554499999998,1.1329000720351508
504,1630195,Leandro Bolmaro,17.128191875,1.0710686923449328
505,1630197,Aleksej Pokusevski,17.182414875,1.0579491167543147
506,1630198,Isaiah Joe,17.771462125,1.1723094248866144
507,1630200,Tre Jones,17.85361,1.1608966817777109
508,1630201,Malachi Flynn,17.741671750000002,1.17724224728895
509,1630202,Payton Pritchard,17.7471928125,1.1847846054260622
510,1630205,Lamar Stevens,17.099829125,1.044927361920069
511,1630208,Nick Richards,16.480723875000002,1.1158741060061321
512,1630209,Omer Yurtseven,16.521523687499997,1.201587876445228
513,1630210,Markus Howard,17.793608562499998,1.1616778040168598
514,1630214,Xavier Tillman,17.0853360625,1.0614183751851793
515,1630215,Jared Butler,17.801283062499998,1.1524538352280629
516,1630217,Desmond Bane,17.877439875,1.1591250157651176
517,1630219,Skylar Mays,17.754824187500002,1.1582814565159518
518,1630221,Josh Hall,17.122797875,1.037919987514926
519,1630222,Mason Jones,17.828744625000002,1.1385455261082489
520,1630224,Jalen Green,17.8738249375,1.1621991823142328
521,1630227,Daishen Nix,17.7974008125,1.1528084307108835
522,1630228,Jonathan Kuminga,17.1102558125,1.0657913339585825
523,1630230,Naji Marshall,17.12682225,1.0608805616114085
524,1630231,KJ Martin,17.125062874999998,1.0861312586753658
525,1630233,Nathan Knight,16.966939375,1.077693146499554
526,1630235,Trent Forrest,17.7721873125,1.1342986836566802
527,1630237,Anthony Lamb,17.226791875,1.120187908799896
528,1630240,Saben Lee,17.780704875,1.1488942839862308
529,1630241,Sam Merrill,17.7791676875,1.175274842962127
530,1630245,Ayo Dosunmu,17.888825125,1.1529733080090077
531,1630249,Vít Krejčí,17.8924640625,1.1540766124546264
532,1630256,Jae'Sean Tate,17.1457344375,1.0826433634837045
533,1630264,Anthony Gill,17.0507245,1.0420166808284548
534,1630267,Facundo Campazzo,17.8167009375,1.1397207544143746
535,1630271,Brodric Thomas,17.844095687499998,1.155603932420253
536,1630273,Freddie Gillespie,16.6199675,1.1551613901934872
537,1630284,Kevon Harris,17.7933044375,1.163270610584252
538,1630288,Jeff Dowtin Jr.,17.8051795625,1.1126463659227304
539,1630314,Brandon Williams,17.8638875,1.1213425404258726
540,1630322,Lindy Waters III,17.0325570625,1.0903302900326217
541,1630346,Matt Ryan,17.104787,1.0276766014746566
542,1630466,Gabriel Deck,17.095983874999998,1.0725525252417638
543,1630526,Jeremiah Robinson-Earl,17.1347260625,1.073762032488808
544,1630527,Brandon Boston,17.7591713125,1.1609263835546495
545,1630528,Josh Christopher,17.817851875,1.1801549980231343
546,1630529,Herbert Jones,17.1511145,1.1167214689783884
547,1630530,Trey Murphy III,17.1405859375,1.0533684047003669
548,1630532,Franz Wagner,17.165815312499998,1.0708424917310562
549,1630533,Ziaire Williams,17.122894000000002,1.060276489866676
550,1630534,Ochai Agbaji,17.831656312499998,1.1674575146274713
551,1630535,Greg Brown III,17.1016910625,1.1004328290160972
552,1630537,Chris Duarte,17.832046312499997,1.2038013154426284
553,1630538,Bones Hyland,17.8429934375,1.1851405392877181
554,1630539,Kai Jones,16.570121,1.14913178342238
555,1630540,Miles McBride,17.772335374999997,1.161087735185679
556,1630541,Moses Moody,17.7920725,1.1476052111053914
557,1630543,Isaiah Jackson,17.0760398125,1.0946556236021057
558,1630544,Tre Mann,17.78240575,1.1678207205375908
559,1630547,James Bouknight,17.8040756875,1.1482015192422246
560,1630548,Johnny Juzang,17.79057825,1.190074371327035
561,1630549,Day'Ron Sharpe,16.536434125,1.1487682008941074
562,1630550,JT Thor,17.0846519375,1.0531647684698944
563,1630551,Justin Champagnie,17.811981375000002,1.135883985775224
564,1630552,Jalen Johnson,17.162098125,1.0811956439384522
565,1630553,Keon Johnson,17.753680625,1.1764893841317097
566,1630556,Kessler Edwards,17.104099125,1.0574523069974524
567,1630557,Corey Kispert,17.167638562500002,1.011012151982697
568,1630558,Davion Mitchell,17.826108625,1.1664908839605688
569,1630559,Austin Reaves,17.875723,1.1557583013798776
570,1630560,Cam Thomas,17.791118375,1.141939821466026
571,1630561,David Duke Jr.,17.7588054375,1.152681158176095
572,1630563,Joshua Primo,17.8284796875,1.1649296995124439
573,1630567,Scottie Barnes,17.190830625,1.0596091306288886
574,1630568,Luka Garza,16.4536629375,1.1444036539755635
575,1630570,Trendon Watford,17.8326474375,1.1597564051907339
576,1630572,Sandro Mamukelashvili,17.0613916875,1.056518467579792
577,1630573,Sam Hauser,17.140225375,1.0635904642382843
578,1630577,Julian Champagnie,17.1307900625,1.078363718948758
579,1630578,Alperen Sengun,16.601600062499998,1.1463957699214289
580,1630579,Jericho Sims,16.5166183125,1.1335486619223287
581,1630580,Joe Wieskamp,17.8057328125,1.119528993580376
582,1630581,Josh Giddey,17.932940249999998,1.1030957784537285
583,1630583,Santi Aldama,17.125307625,1.0869613432831269
584,1630586,Usman Garuba,17.0944383125,1.0729464412720713
585,1630587,Isaiah Livers,17.1635284375,1.0482856510203022
586,1630591,Jalen Suggs,17.824419,1.1872638868429797
587,1630593,McKinley Wright IV,17.793993874999998,1.152981197553752
588,1630595,Cade Cunningham,17.89560125,1.1548112425244819
589,1630596,Evan Mobley,16.630518000000002,1.1358168719916957
590,1630598,Aaron Wiggins,17.8539459375,1.1504694179859785
591,1630606,Javonte Smart,17.810666625,1.1383681032067832
592,1630613,Duane Washington Jr.,17.8122384375,1.161642193514771
593,1630625,Dalano Banton,17.076131,1.0645236707333003
594,1630631,Jose Alvarado,17.7790018125,1.194272198465645
595,1630647,Eugene Omoruyi,17.1021224375,1.064490994508788
596,1630678,Terry Taylor,17.0398853125,1.0828199711704285
597,1630686,Georgios Kalaitzakis,17.134112000000002,1.04210045060733
598,1630688,Ish Wainright,17.0258990625,1.0970599511901669
599,1630692,Jordan Goodwin,17.834334125,1.1474950599176819
600,1630699,MarJon Beauchamp,17.111825937499997,1.0888440852842505
601,1630700,Dyson Daniels,17.839378125,1.1506520452536833
602,1630702,Jaden Hardy,17.79863975,1.1532152190755363
603,1630792,Malcolm Hill,17.1231564375,1.0480430526264455
604,1630846,Olivier Sarr,16.5335139375,1.1562880506331439
605,1631093,Jaden Ivey,17.8978351875,1.1181610438653682
606,1631094,Paolo Banchero,17.2149156875,1.044772764736501
607,1631095,Jabari Smith Jr.,17.1909405,1.0668582254965981
608,1631097,Bennedict Mathurin,17.902705875,1.1437342333188618
609,1631098,Johnny Davis,17.82537075,1.1647061859410885
610,1631099,Keegan Murray,17.163198875,1.0691894302455176
611,1631100,AJ Griffin,17.121319125,1.0829612700700495
612,1631101,Shaedon Sharpe,17.83652125,1.1872213445787763
613,1631102,TyTy Washington Jr.,17.793044875,1.186825891642803
614,1631103,Malaki Branham,17.199566125,1.0640917252004098
615,1631104,Blake Wesley,17.836021625,1.1713805160023192
616,1631105,Jalen Duren,16.6430370625,1.1757707688608445
617,1631106,Tari Eason,17.2008931875,1.0657952926968854
618,1631107,Nikola Jović,17.152091875,1.0475700966326713
619,1631108,Max Christie,17.8255375625,1.1298429689818885
620,1631109,Mark Williams,16.580818875,1.1415218725264242
621,1631110,Jeremy Sochan,17.1462056875,1.1055863003340816
622,1631113,Kennedy Chandler,17.7235725,1.1908960105289421
623,1631114,Jalen Williams,17.888811875000002,1.1357549391743733
624,1631115,Orlando Robinson,16.584844125,1.1722566390099842
625,1631116,Patrick Baldwin Jr.,17.068876437500002,1.0704858795196968
626,1631117,Walker Kessler,16.5817643125,1.1384335026013388
627,1631119,Jaylin Williams,17.1473740625,1.0624482885514928
628,1631121,Bryce McGowens,17.7977518125,1.213610925975337
629,1631128,Christian Braun,17.789292624999998,1.1785707683707878
630,1631132,Christian Koloko,16.5743213125,1.1409343012645503
631,1631133,Jabari Walker,17.113443875,1.067233964590232
632,1631172,Ousmane Dieng,17.153884375,1.086692262501606
633,1631207,Dalen Terry,17.0375981875,1.0788143825239191
634,1631216,Caleb Houstan,17.84384225,1.1325457545293425
635,1631219,John Butler Jr.,17.0747265,1.1057113538115406
636,1631222,Jake LaRavia,17.101428000000002,1.0741384787544854
637,1631223,David Roddy,17.1084628125,1.0620128103091975
638,1631230,Dominick Barlow,17.13122275,1.04471766177874
639,1631260,AJ Green,17.834200312500002,1.1126449563567673
640,1631288,Jamal Cain,17.1526129375,1.0617023049924923
641,1631323,Simone Fontecchio,17.143184375,1.0659052315078763
